0.81	0.87
0.94	0.85
0.76	0.73
0.59	0.69
0.0	0.52
0.87	0.96
0.88	0.63
0.98	0.89
0.9	0.79
0.05	0.47
0.85	0.83
0.85	0.8
0.94	0.66
0.77	0.67
0.97	0.94
0.78	0.88
0.92	0.81
0.96	0.84
0.35	0.41
0.95	0.96
0.8	0.78
0.96	0.84
0.89	0.91
0.98	0.85
0.77	0.76
0.8	0.89
0.95	0.92
0.8	0.94
0.94	0.17
0.94	0.97
1.0	0.94
1.0	0.98
0.96	0.94
0.64	1.0
0.93	0.9
0.63	0.8
0.83	0.96
1.0	0.99
1.0	0.79
0.49	0.61
0.91	0.96
0.78	0.84
0.35	0.88
1.0	0.85
0.99	1.0
0.05	0.28
0.99	0.88
0.9	0.81
0.7	0.75
0.83	1.0
0.87	0.78
0.97	0.96
0.92	0.9
0.93	0.88
0.99	0.91
0.94	0.98
0.99	0.94
0.78	0.82
0.86	0.89
0.66	0.56
0.62	0.83
1.0	0.29
0.61	0.59
0.79	0.82
0.97	0.92
0.8	0.91
0.84	0.82
0.58	0.41
0.79	1.0
0.82	0.93
0.91	0.9
0.89	0.88
0.97	0.91
0.96	0.98
0.87	0.72
0.86	0.81
0.87	0.82
0.92	0.98
0.08	0.85
0.87	0.9
0.76	0.61
0.63	0.67
0.17	0.11
0.77	0.92
0.91	0.78
0.8	0.82
0.95	0.96
0.94	0.84
0.47	0.74
1.0	0.92
0.74	0.88
0.98	1.0
0.97	0.89
1.0	0.98
0.77	0.0
0.84	0.92
0.68	0.8
0.96	0.97
0.86	1.0
0.94	0.97
0.9	0.91
0.9	0.74
0.98	0.93
0.94	0.41
0.8	0.94
0.77	0.86
0.9	0.98
0.91	0.92
0.97	0.96
0.9	0.83
0.83	1.0
0.9	0.79
0.64	0.61
0.95	0.91
0.94	0.99
0.8	0.56
0.84	1.0
0.98	0.86
0.96	0.92
0.79	0.98
0.89	0.85
0.83	0.93
0.52	0.35
0.86	0.94
0.97	0.81
0.17	0.58
0.79	0.82
0.85	0.86
0.7	0.54
0.93	0.89
0.79	0.7
0.96	0.97
0.62	0.39
0.05	0.39
0.86	0.84
0.64	0.57
0.94	0.76
0.87	0.83
0.8	0.78
0.92	0.9
0.89	0.77
0.67	0.9
0.86	1.0
0.83	0.7
0.25	0.34
0.91	0.83
0.84	0.82
0.94	0.97
0.56	0.6
0.02	0.48
0.75	0.94
0.94	0.95
0.62	0.86
0.79	0.83
0.91	0.94
0.62	0.83
0.81	0.83
0.98	0.93
0.85	0.92
0.78	0.93
0.97	0.89
0.92	0.99
0.52	0.0
0.92	0.94
0.88	0.85
0.94	0.73
0.9	0.95
0.25	0.08
0.85	0.74
0.84	0.78
0.85	0.97
0.87	0.89
0.08	0.14
0.7	0.35
0.96	0.94
0.58	0.9
0.61	0.86
0.64	0.82
0.17	0.11
0.75	0.84
0.92	0.99
0.88	0.87
0.99	1.0
0.94	0.95
0.67	0.79
0.46	0.47
0.64	0.63
0.83	0.91
0.92	1.0
0.81	0.85
0.81	0.8
0.8	0.77
0.75	0.61
0.0	0.42
0.98	0.97
0.89	0.89
0.73	0.49
0.86	0.85
1.0	0.7
0.98	0.89
0.87	0.97
0.86	0.98
0.97	0.95
0.97	0.86
0.41	0.82
0.47	0.76
0.11	0.22
0.84	0.67
0.96	0.73
0.95	0.89
0.47	0.63
0.99	0.95
0.96	0.66
0.95	1.0
0.0	0.29
0.98	0.73
0.85	0.92
0.89	0.83
0.97	0.95
0.74	0.87
1.0	0.11
0.46	0.92
0.83	0.88
0.83	0.8
0.97	0.91
0.9	0.93
0.89	0.95
0.87	0.94
0.89	0.87
0.85	0.83
0.96	0.81
0.99	0.97
0.74	0.81
0.29	0.94
0.81	0.9
0.41	0.82
0.48	0.08
0.19	0.42
0.71	0.7
0.85	0.83
0.74	0.62
0.86	0.82
0.99	0.98
0.89	0.94
0.8	0.89
0.94	0.85
0.76	0.89
0.19	0.28
0.9	0.8
0.74	0.74
0.92	0.96
0.92	0.92
0.89	0.9
0.74	0.91
0.8	0.79
0.82	0.78
1.0	0.87
0.71	0.81
0.93	0.95
0.0	0.11
0.87	0.94
0.72	0.82
1.0	0.95
0.95	0.94
0.56	0.78
0.98	0.89
0.96	0.99
0.84	0.9
0.7	1.0
0.82	0.83
0.9	0.93
1.0	0.89
0.66	0.54
0.31	0.19
0.05	0.52
0.84	0.92
0.8	0.69
0.89	0.97
0.88	0.94
0.65	0.79
0.86	0.89
0.81	0.85
0.95	0.83
0.87	0.84
0.95	0.9
0.93	0.99
0.6	0.73
1.0	0.69
0.87	0.86
0.89	0.86
0.8	0.89
0.93	0.92
0.87	0.79
0.7	0.63
0.97	0.98
0.88	0.77
0.68	0.87
0.99	0.89
0.84	0.87
0.89	0.83
0.61	0.66
0.0	0.85
0.62	0.81
0.08	0.45
0.28	0.14
0.81	0.9
0.92	0.79
0.97	0.91
0.77	0.73
0.87	0.81
0.98	0.93
0.49	0.71
0.47	0.23
0.87	0.91
0.9	0.89
0.88	1.0
0.79	0.77
0.22	0.11
0.86	0.89
1.0	0.99
0.93	1.0
0.97	0.95
0.88	0.76
0.92	0.98
0.9	0.86
0.95	0.73
0.81	0.85
0.85	0.19
0.94	0.91
0.83	0.89
0.75	0.79
0.96	0.96
0.98	0.94
0.54	0.14
0.6	0.62
0.8	0.89
0.8	0.96
0.6	0.84
0.89	0.95
0.29	0.64
0.92	0.9
0.98	0.95
0.94	0.92
0.64	0.6
0.9	0.78
0.22	0.45
0.85	0.84
0.81	0.83
0.88	0.92
0.85	0.89
0.82	0.89
0.89	0.99
0.93	0.81
0.08	0.39
0.05	0.34
0.63	0.46
0.7	0.58
0.71	0.88
0.89	0.85
0.76	0.0
0.8	0.9
0.99	0.93
0.92	1.0
0.99	0.83
0.8	0.73
0.97	0.96
0.7	0.41
0.5	0.59
0.89	0.98
0.78	0.84
0.96	0.79
0.88	0.59
0.81	0.87
0.9	0.64
0.95	0.97
0.89	0.8
0.83	0.67
0.93	0.96
0.91	1.0
0.93	0.83
0.39	0.22
0.8	0.93
0.97	0.97
0.85	0.92
0.74	0.69
0.82	0.93
0.78	0.71
0.85	0.85
0.95	0.86
0.87	0.8
0.05	0.17
0.85	0.87
1.0	0.99
0.62	0.85
0.81	0.89
0.88	0.94
0.79	0.68
0.98	1.0
0.96	0.88
0.62	0.65
0.88	0.73
0.98	1.0
0.8	0.95
0.82	0.78
0.89	0.85
0.92	0.95
1.0	0.76
0.9	0.86
0.47	1.0
0.92	0.85
0.93	0.94
0.82	0.0
0.45	0.17
0.82	0.29
0.88	0.94
0.86	0.8
0.8	0.86
0.87	0.8
0.91	0.93
0.88	0.73
0.94	0.8
0.96	0.95
0.91	0.86
0.91	0.96
0.89	0.96
0.69	0.67
0.82	0.69
0.91	0.91
0.9	0.8
0.85	0.89
0.9	0.95
0.87	0.88
0.96	0.87
0.88	0.92
0.85	0.93
0.83	0.95
1.0	0.75
1.0	0.99
0.87	0.84
0.17	0.05
0.89	0.83
0.95	0.99
0.23	0.47
0.96	0.99
0.02	0.39
0.98	0.99
0.35	0.05
0.7	0.47
0.92	0.83
0.11	0.48
0.78	0.85
0.73	0.96
0.97	1.0
0.86	0.9
0.94	0.98
0.92	0.98
0.64	0.76
0.81	0.83
0.9	0.91
0.91	0.87
0.54	0.73
0.98	0.96
0.22	0.39
0.76	0.63
0.95	0.89
1.0	0.94
0.82	0.98
0.8	0.78
0.79	0.91
0.88	0.94
0.11	0.23
0.83	0.84
0.87	0.93
0.96	0.95
0.47	0.76
0.79	0.73
0.59	0.47
0.83	0.7
0.9	0.93
0.96	0.97
0.78	0.9
0.96	0.83
0.9	0.95
0.23	0.35
0.45	0.59
0.98	0.94
0.74	0.64
0.96	0.96
0.96	0.95
0.7	0.64
0.98	0.97
0.75	0.79
0.91	0.82
0.99	0.96
0.65	0.6
0.88	0.7
0.9	0.78
0.31	0.28
0.22	0.31
0.91	0.6
0.98	0.9
0.69	0.91
0.73	0.8
0.92	0.95
0.02	0.25
0.92	0.93
0.78	0.92
0.98	0.93
0.98	0.86
0.93	1.0
0.77	0.53
1.0	0.89
0.69	0.95
0.88	1.0
0.99	0.97
0.63	0.83
1.0	0.94
0.45	0.71
0.97	0.86
0.88	0.83
0.96	0.93
0.81	0.92
0.87	0.86
0.85	0.85
0.63	0.63
0.83	0.88
0.85	0.74
0.89	0.95
0.98	0.56
0.99	1.0
0.87	0.83
0.47	0.41
0.85	0.8
0.94	0.91
0.94	0.93
0.9	0.91
0.17	0.39
0.74	0.6
0.76	0.23
0.08	0.11
0.74	0.66
0.96	0.95
0.83	0.98
0.11	0.17
0.02	0.08
0.83	0.89
0.96	0.9
0.79	0.84
0.9	0.91
0.9	0.71
0.65	0.17
0.88	0.96
0.99	0.88
0.77	0.83
0.88	0.19
0.81	0.62
0.91	0.9
0.94	0.81
0.96	0.63
0.9	0.84
0.95	0.99
0.81	0.8
0.91	0.8
0.98	0.96
0.7	0.61
0.99	0.95
0.86	0.9
0.92	0.89
0.86	0.89
0.73	0.66
0.58	1.0
0.85	0.8
0.89	0.96
0.96	0.92
0.88	0.83
0.91	0.84
0.84	0.81
0.9	0.89
0.89	0.92
0.93	0.93
0.94	0.93
0.66	0.93
0.87	0.89
0.46	0.67
0.89	0.9
0.82	0.87
0.78	0.73
0.7	0.52
0.96	0.87
0.84	0.93
0.9	0.93
0.8	0.83
0.86	0.87
0.61	0.59
0.92	0.8
0.41	0.17
0.96	0.97
0.9	0.98
0.8	0.88
0.9	0.92
0.94	0.96
0.54	0.77
0.76	0.52
0.89	0.78
0.83	0.86
0.89	0.96
1.0	0.94
0.5	0.63
0.91	0.98
0.41	0.0
0.83	0.88
0.82	0.64
0.94	0.97
0.97	0.92
0.96	0.73
0.77	0.73
0.77	0.08
0.91	0.88
0.77	0.78
0.92	0.75
0.08	0.54
0.05	0.39
0.0	0.58
0.96	0.97
0.95	0.93
0.96	0.93
0.88	0.85
0.96	0.98
0.85	0.9
0.85	0.83
0.89	0.88
0.74	0.8
0.95	0.92
0.93	0.85
0.57	0.84
0.91	0.11
0.9	0.8
0.91	0.92
0.81	0.96
0.85	0.83
0.93	0.82
0.97	0.99
0.76	0.05
0.89	0.79
0.86	0.96
0.99	0.92
0.93	0.8
0.25	0.02
0.79	0.92
0.31	0.08
0.9	0.92
0.08	0.17
0.89	0.84
0.47	0.83
0.67	0.6
0.9	0.97
0.98	1.0
0.73	0.93
0.92	0.95
0.0	0.88
0.94	0.9
0.87	0.8
0.85	0.95
0.87	0.85
0.31	0.11
0.94	0.88
0.96	0.69
0.82	0.78
0.87	0.97
1.0	0.89
0.82	0.77
0.77	0.88
0.93	0.97
0.67	0.9
0.8	0.91
0.88	0.88
0.8	0.74
0.9	0.8
0.81	0.77
0.84	0.89
0.31	0.37
0.92	1.0
0.8	0.89
0.58	0.88
0.92	0.92
0.86	0.82
0.58	0.94
0.99	0.94
0.97	0.88
1.0	0.92
0.66	0.52
0.99	0.89
0.99	0.91
0.78	0.84
0.98	1.0
0.83	0.81
0.93	0.99
1.0	0.97
0.87	0.95
0.97	0.93
0.84	0.8
0.7	0.9
0.93	0.95
0.76	0.63
0.84	0.86
0.89	0.81
0.77	0.89
0.98	0.98
0.88	0.87
0.86	0.91
0.67	0.84
0.93	0.83
1.0	0.9
0.99	0.98
0.85	0.91
0.69	0.62
0.88	0.95
0.86	0.81
0.96	0.99
0.98	0.99
0.83	0.69
0.9	0.85
0.9	0.86
0.96	1.0
0.39	0.71
0.82	0.98
0.88	0.92
0.9	0.86
1.0	0.71
0.71	0.22
0.85	0.95
0.64	0.82
0.83	0.9
0.56	0.94
0.86	0.91
0.56	0.6
0.88	0.96
0.73	0.96
0.63	0.75
0.84	0.8
0.92	0.94
0.84	0.79
0.97	0.9
0.84	0.86
0.67	0.81
0.83	0.86
0.97	0.89
0.87	0.82
0.97	0.98
0.85	0.87
0.91	0.88
0.8	0.88
0.9	0.87
0.95	0.89
0.77	0.92
0.7	0.75
0.86	0.69
0.86	0.87
0.0	0.29
0.7	0.67
0.98	0.97
0.92	0.86
0.91	0.98
0.7	0.41
0.95	0.96
0.94	0.94
0.66	0.88
0.95	0.88
0.98	0.94
0.81	0.9
0.75	0.81
0.46	0.47
0.98	0.96
0.84	0.91
0.69	0.67
0.86	0.92
0.79	1.0
0.79	0.91
0.73	0.9
0.14	0.82
1.0	0.0
0.57	0.63
0.94	0.88
0.61	0.66
0.79	0.98
0.69	0.71
0.88	0.81
0.69	0.84
0.81	0.78
1.0	0.58
0.0	0.64
0.89	0.95
0.85	0.86
0.92	0.99
0.88	0.84
0.02	0.25
0.11	0.64
0.29	0.23
0.86	0.81
0.88	1.0
0.93	0.97
0.96	0.98
0.84	0.88
0.94	0.89
