0.9	0.88
0.79	0.86
0.29	0.41
0.42	0.88
0.82	0.11
0.29	0.05
0.69	0.95
0.58	0.47
0.47	0.11
0.84	0.9
0.11	0.47
0.62	0.85
0.82	0.45
0.68	0.82
1.0	0.85
0.88	0.83
0.97	0.78
0.41	0.29
0.45	0.82
0.95	1.0
0.78	0.74
1.0	0.95
0.82	0.71
0.78	0.9
0.87	0.9
1.0	0.71
0.82	0.35
0.87	0.85
0.68	0.88
0.64	0.05
0.0	1.0
0.8	0.62
0.94	0.83
0.8	0.78
0.42	0.74
0.85	0.65
0.8	0.97
0.94	1.0
0.84	0.77
0.86	0.62
0.74	0.91
0.41	0.94
0.78	0.92
0.7	0.82
0.97	0.91
0.69	0.83
0.97	0.98
0.77	0.6
0.84	0.62
0.92	0.83
0.8	0.92
0.9	0.97
0.62	0.91
0.94	0.6
0.9	0.96
0.35	0.0
0.76	0.29
0.9	0.79
0.7	0.82
1.0	0.9
0.17	0.76
0.6	0.79
0.83	0.9
0.52	0.05
0.6	0.51
0.6	0.96
0.77	0.71
0.69	0.91
0.78	0.84
0.88	0.98
1.0	0.94
1.0	0.48
0.35	0.94
0.05	0.41
0.78	0.88
0.92	0.87
0.71	0.65
0.6	0.71
0.75	0.77
0.81	0.94
0.73	0.88
0.48	0.57
0.05	0.11
0.76	0.17
0.71	0.42
0.78	0.84
0.8	0.85
0.47	0.35
0.81	0.91
0.85	0.78
0.69	0.83
0.95	0.91
1.0	0.91
0.48	0.91
0.52	0.88
0.84	0.98
0.47	0.17
0.11	0.35
0.87	0.69
0.94	0.82
0.74	0.95
0.98	0.88
0.94	0.87
0.71	0.94
0.91	0.84
0.83	0.74
0.86	0.75
0.88	0.17
0.91	0.78
0.8	0.48
0.83	0.73
0.7	0.52
0.9	0.8
0.94	0.84
0.96	1.0
0.71	0.77
0.98	0.97
0.82	0.57
0.94	0.97
0.51	0.85
0.73	1.0
0.7	0.98
0.7	0.8
0.62	0.94
0.92	0.69
0.84	0.69
0.64	0.23
0.29	0.23
0.88	0.98
0.41	0.35
0.88	0.69
1.0	0.84
0.68	0.94
0.88	0.68
0.88	0.83
0.75	0.84
0.82	0.57
0.47	0.64
0.84	0.6
0.7	0.11
0.88	1.0
0.88	0.83
0.74	0.84
1.0	0.6
0.94	0.05
1.0	0.77
0.83	0.74
1.0	0.92
0.81	0.92
0.94	0.77
0.94	0.88
0.42	0.71
0.17	0.58
0.81	0.98
0.76	0.88
0.79	0.69
0.92	0.98
0.94	0.88
0.17	0.52
0.88	0.85
0.85	0.8
0.96	0.69
0.94	0.23
0.87	0.81
0.95	0.87
0.79	0.81
0.76	0.82
0.84	1.0
0.84	0.86
0.88	0.17
0.83	0.81
0.68	0.42
0.05	0.17
0.45	0.97
0.17	0.58
0.71	0.94
0.17	0.94
0.77	0.71
0.91	0.92
0.71	0.6
0.75	0.92
0.97	0.82
0.96	0.86
0.78	0.81
0.05	0.11
0.45	0.65
0.75	0.83
0.0	0.76
0.17	0.23
0.94	0.74
0.0	0.47
0.83	1.0
0.92	0.87
0.42	0.62
0.52	0.17
0.98	0.69
1.0	0.68
0.23	0.64
0.58	0.17
0.88	0.29
0.94	0.98
0.9	0.78
0.98	0.88
0.97	1.0
0.73	0.67
0.11	0.82
0.92	0.95
0.88	0.94
0.35	0.05
1.0	0.7
0.9	0.75
0.92	1.0
0.52	0.0
1.0	0.64
0.97	0.48
0.88	0.62
0.81	0.91
0.82	0.23
0.23	0.0
0.51	0.97
0.6	0.79
0.0	0.35
0.88	0.0
0.29	0.47
0.98	0.81
1.0	0.77
0.85	0.71
0.94	0.92
0.7	0.35
0.94	0.29
0.94	0.58
0.74	0.8
0.23	0.76
0.77	0.67
0.81	0.98
0.92	0.84
0.83	0.75
0.87	0.88
0.92	0.84
0.35	0.17
0.84	0.9
0.98	0.62
0.35	0.05
0.83	0.84
0.88	0.86
0.94	0.71
0.17	0.29
0.47	0.35
0.7	0.0
0.95	0.84
0.86	0.83
0.58	0.7
0.94	0.9
0.41	0.82
0.81	0.84
0.98	1.0
0.97	0.45
0.76	0.82
0.23	0.29
0.98	0.84
0.92	0.84
0.9	0.69
0.8	1.0
0.6	0.88
0.85	0.91
0.35	0.23
0.88	0.05
0.0	0.41
0.88	0.8
0.91	0.48
0.69	0.97
0.77	1.0
0.11	0.29
0.05	0.76
0.94	0.77
0.97	0.88
0.8	0.69
0.7	0.94
0.94	0.83
0.82	0.05
0.69	0.86
0.73	0.62
0.77	0.94
0.51	0.82
0.77	0.82
0.88	0.9
0.74	0.81
0.87	0.92
0.7	0.81
0.82	0.97
0.87	0.74
0.64	0.88
0.9	0.75
0.35	0.52
0.86	1.0
0.82	0.71
0.92	0.67
0.74	0.69
0.96	0.94
0.62	0.92
0.97	0.57
0.81	0.88
0.74	0.88
0.97	0.88
0.62	0.51
0.9	0.87
0.94	0.85
0.77	0.98
1.0	0.64
0.74	0.45
0.92	0.94
0.73	0.81
0.88	0.6
0.85	0.88
0.17	0.11
0.74	0.87
0.95	0.97
0.79	0.84
0.64	0.71
1.0	0.11
0.82	0.94
0.95	0.84
0.0	0.29
0.97	0.48
0.94	0.58
0.73	0.92
0.82	0.8
0.71	0.74
0.62	0.94
0.05	0.0
0.97	0.62
0.65	0.97
1.0	0.47
1.0	0.78
0.23	0.94
1.0	0.58
0.91	0.94
0.68	0.6
0.71	0.79
0.85	0.51
0.29	0.58
0.29	0.94
0.62	0.82
0.64	0.92
0.84	0.77
0.94	0.52
0.47	0.11
0.94	0.8
0.88	0.05
1.0	0.9
0.98	1.0
0.64	0.41
0.92	0.8
0.96	0.92
0.62	0.48
0.47	0.88
0.62	0.71
0.83	0.78
0.62	0.74
0.35	0.7
0.76	0.94
0.88	0.41
0.69	0.98
0.52	0.23
0.83	0.67
0.35	0.05
0.77	0.65
0.17	0.7
0.82	0.05
0.8	0.88
0.8	0.87
0.82	0.52
0.47	0.0
0.79	0.75
0.83	0.88
0.7	0.91
0.0	0.52
0.87	0.81
0.67	0.88
0.82	0.88
0.85	0.88
0.84	0.9
0.97	0.42
0.69	0.77
0.84	0.75
0.48	0.94
